20251111 052300;0.881040;0.881090;0.881020;0.881020;0
20251111 052400;0.881020;0.881040;0.880970;0.881020;0
20251111 052500;0.881020;0.881080;0.880960;0.880970;0
20251111 052600;0.880980;0.881050;0.880980;0.881050;0
20251111 052700;0.881050;0.881060;0.880990;0.881030;0
20251111 052800;0.881030;0.881030;0.880970;0.880970;0
20251111 052900;0.880980;0.881040;0.880970;0.880970;0
20251111 053000;0.880960;0.881090;0.880960;0.881030;0
20251111 053100;0.881050;0.881070;0.881000;0.881010;0
20251111 053200;0.881020;0.881020;0.880970;0.880970;0
20251111 053300;0.880980;0.881050;0.880970;0.881040;0
20251111 053400;0.881020;0.881040;0.881000;0.881020;0
20251111 053500;0.881020;0.881040;0.880950;0.880990;0
20251111 053600;0.881000;0.881070;0.880990;0.881040;0
20251111 053700;0.881030;0.881030;0.880950;0.880980;0
20251111 053800;0.880990;0.880990;0.880950;0.880990;0
20251111 053900;0.880950;0.880960;0.880940;0.880960;0
20251111 054000;0.880960;0.881000;0.880900;0.880980;0
20251111 054100;0.880990;0.880990;0.880940;0.880990;0
20251111 054200;0.880970;0.881020;0.880970;0.881000;0
20251111 054300;0.881010;0.881030;0.880990;0.881000;0
20251111 054400;0.881000;0.881000;0.880950;0.880960;0
20251111 054500;0.880970;0.880970;0.880860;0.880880;0
20251111 054600;0.880890;0.880900;0.880820;0.880850;0
20251111 054700;0.880840;0.880880;0.880820;0.880840;0
20251111 054800;0.880820;0.880830;0.880770;0.880800;0
20251111 054900;0.880800;0.880820;0.880750;0.880770;0
20251111 055000;0.880750;0.880790;0.880720;0.880760;0
20251111 055100;0.880770;0.880790;0.880730;0.880750;0
20251111 055200;0.880730;0.880750;0.880700;0.880700;0
20251111 055300;0.880690;0.880690;0.880650;0.880670;0
20251111 055400;0.880650;0.880650;0.880600;0.880630;0
20251111 055500;0.880610;0.880700;0.880600;0.880640;0
20251111 055600;0.880630;0.880730;0.880620;0.880720;0
20251111 055700;0.880720;0.880750;0.880640;0.880740;0
20251111 055800;0.880750;0.880750;0.880650;0.880690;0
20251111 055900;0.880700;0.880820;0.880700;0.880810;0
20251111 060000;0.880810;0.880960;0.880800;0.880950;0
20251111 060100;0.880940;0.881010;0.880910;0.881000;0
20251111 060200;0.880990;0.881000;0.880910;0.880950;0
20251111 060300;0.880960;0.881040;0.880940;0.881030;0
20251111 060400;0.881030;0.881040;0.880940;0.881010;0
20251111 060500;0.881020;0.881030;0.880940;0.881020;0
20251111 060600;0.880990;0.881080;0.880980;0.881040;0
20251111 060700;0.881020;0.881060;0.880990;0.881060;0
20251111 060800;0.881070;0.881130;0.881040;0.881110;0
20251111 060900;0.881110;0.881220;0.881110;0.881200;0
20251111 061000;0.881190;0.881270;0.881180;0.881200;0
20251111 061100;0.881200;0.881260;0.881200;0.881200;0
20251111 061200;0.881200;0.881210;0.881160;0.881200;0
20251111 061300;0.881180;0.881200;0.881150;0.881200;0
20251111 061400;0.881180;0.881220;0.881160;0.881190;0
20251111 061500;0.881200;0.881290;0.881200;0.881260;0
20251111 061600;0.881250;0.881250;0.880920;0.880930;0
20251111 061700;0.880920;0.880950;0.880760;0.880800;0
20251111 061800;0.880790;0.880890;0.880700;0.880830;0
20251111 061900;0.880840;0.880860;0.880780;0.880780;0
20251111 062000;0.880800;0.880820;0.880650;0.880680;0
20251111 062100;0.880690;0.880710;0.880640;0.880660;0
20251111 062200;0.880670;0.880670;0.880580;0.880600;0
20251111 062300;0.880610;0.880620;0.880560;0.880610;0
20251111 062400;0.880590;0.880590;0.880500;0.880510;0
20251111 062500;0.880510;0.880620;0.880510;0.880550;0
20251111 062600;0.880560;0.880560;0.880500;0.880510;0
20251111 062700;0.880520;0.880560;0.880500;0.880510;0
20251111 062800;0.880500;0.880550;0.880500;0.880500;0
20251111 062900;0.880490;0.880540;0.880440;0.880450;0
20251111 063000;0.880460;0.880500;0.880460;0.880480;0
20251111 063100;0.880490;0.880540;0.880470;0.880530;0
20251111 063200;0.880530;0.880550;0.880490;0.880500;0
20251111 063300;0.880500;0.880510;0.880200;0.880350;0
20251111 063400;0.880310;0.880330;0.880250;0.880320;0
20251111 063500;0.880320;0.880320;0.880240;0.880250;0
20251111 063600;0.880240;0.880340;0.880210;0.880340;0
20251111 063700;0.880340;0.880370;0.880280;0.880290;0
20251111 063800;0.880270;0.880290;0.880230;0.880250;0
20251111 063900;0.880250;0.880300;0.880240;0.880240;0
20251111 064000;0.880250;0.880310;0.880230;0.880300;0
20251111 064100;0.880330;0.880340;0.880310;0.880340;0
20251111 064200;0.880330;0.880330;0.880270;0.880270;0
20251111 064300;0.880270;0.880290;0.880240;0.880240;0
20251111 064400;0.880250;0.880260;0.880240;0.880250;0
20251111 064500;0.880230;0.880270;0.880180;0.880190;0
20251111 064600;0.880190;0.880240;0.880130;0.880240;0
20251111 064700;0.880260;0.880390;0.880260;0.880370;0
20251111 064800;0.880370;0.880390;0.880220;0.880240;0
20251111 064900;0.880260;0.880290;0.880180;0.880220;0
20251111 065000;0.880230;0.880240;0.880180;0.880210;0
20251111 065100;0.880200;0.880220;0.880160;0.880160;0
20251111 065200;0.880170;0.880220;0.880140;0.880150;0
20251111 065300;0.880150;0.880190;0.880110;0.880190;0
20251111 065400;0.880180;0.880220;0.880150;0.880160;0
20251111 065500;0.880160;0.880200;0.880110;0.880180;0
20251111 065600;0.880180;0.880180;0.880120;0.880150;0
20251111 065700;0.880110;0.880140;0.879960;0.880060;0
20251111 065800;0.880070;0.880130;0.880060;0.880100;0
20251111 065900;0.880080;0.880160;0.880070;0.880080;0
20251111 070000;0.880090;0.880100;0.880050;0.880050;0
20251111 070100;0.880050;0.880090;0.880040;0.880060;0
20251111 070200;0.880060;0.880080;0.880040;0.880070;0
20251111 070300;0.880050;0.880060;0.879980;0.879980;0
20251111 070400;0.879990;0.880040;0.879960;0.880010;0
20251111 070500;0.880020;0.880120;0.880020;0.880120;0
20251111 070600;0.880130;0.880150;0.880060;0.880090;0
20251111 070700;0.880090;0.880170;0.880050;0.880160;0
20251111 070800;0.880170;0.880200;0.880130;0.880160;0
20251111 070900;0.880170;0.880190;0.880120;0.880150;0
20251111 071000;0.880180;0.880290;0.880180;0.880260;0
20251111 071100;0.880260;0.880280;0.880200;0.880230;0
20251111 071200;0.880240;0.880240;0.880040;0.880040;0
20251111 071300;0.880070;0.880110;0.880050;0.880100;0
20251111 071400;0.880090;0.880120;0.880030;0.880030;0
20251111 071500;0.880040;0.880090;0.880000;0.880090;0
20251111 071600;0.880090;0.880160;0.880080;0.880130;0
20251111 071700;0.880110;0.880150;0.880060;0.880150;0
20251111 071800;0.880160;0.880180;0.880150;0.880150;0
20251111 071900;0.880120;0.880140;0.880080;0.880140;0
20251111 072000;0.880150;0.880160;0.880110;0.880110;0
20251111 072100;0.880090;0.880140;0.880030;0.880070;0
20251111 072200;0.880070;0.880100;0.880070;0.880100;0
20251111 072300;0.880080;0.880100;0.880020;0.880050;0
20251111 072400;0.880030;0.880070;0.880030;0.880050;0
20251111 072500;0.880050;0.880070;0.880010;0.880040;0
20251111 072600;0.880030;0.880030;0.879940;0.879970;0
20251111 072700;0.879990;0.880060;0.879990;0.880060;0
20251111 072800;0.880040;0.880040;0.879960;0.879960;0
20251111 072900;0.879940;0.879990;0.879910;0.879970;0
20251111 073000;0.879990;0.880000;0.879970;0.880000;0
20251111 073100;0.879990;0.880090;0.879990;0.880040;0
20251111 073200;0.880050;0.880130;0.880050;0.880090;0
20251111 073300;0.880080;0.880080;0.880000;0.880020;0
20251111 073400;0.880020;0.880040;0.879960;0.880030;0
20251111 073500;0.880050;0.880050;0.879900;0.879910;0
20251111 073600;0.879920;0.879930;0.879860;0.879860;0
20251111 073700;0.879880;0.879890;0.879800;0.879840;0
20251111 073800;0.879880;0.879880;0.879770;0.879770;0
20251111 073900;0.879780;0.879820;0.879760;0.879770;0
20251111 074000;0.879790;0.879830;0.879770;0.879820;0
20251111 074100;0.879830;0.879880;0.879810;0.879840;0
20251111 074200;0.879830;0.879830;0.879770;0.879790;0
20251111 074300;0.879770;0.879840;0.879770;0.879790;0
20251111 074400;0.879800;0.879880;0.879790;0.879840;0
20251111 074500;0.879850;0.879970;0.879850;0.879970;0
20251111 074600;0.879980;0.880070;0.879950;0.880060;0
20251111 074700;0.880050;0.880190;0.880040;0.880190;0
20251111 074800;0.880190;0.880280;0.880080;0.880080;0
20251111 074900;0.880110;0.880130;0.880060;0.880110;0
20251111 075000;0.880120;0.880160;0.880100;0.880150;0
20251111 075100;0.880200;0.880290;0.880200;0.880220;0
20251111 075200;0.880210;0.880270;0.880190;0.880240;0
20251111 075300;0.880250;0.880260;0.880220;0.880240;0
20251111 075400;0.880250;0.880260;0.880190;0.880220;0
20251111 075500;0.880210;0.880470;0.880160;0.880440;0
20251111 075600;0.880460;0.880480;0.880380;0.880400;0
20251111 075700;0.880410;0.880490;0.880280;0.880320;0
20251111 075800;0.880340;0.880410;0.880280;0.880410;0
20251111 075900;0.880380;0.880420;0.880320;0.880400;0
20251111 080000;0.880410;0.880560;0.880370;0.880560;0
20251111 080100;0.880530;0.880580;0.880480;0.880500;0
20251111 080200;0.880490;0.880510;0.880440;0.880450;0
20251111 080300;0.880470;0.880510;0.880460;0.880460;0
20251111 080400;0.880450;0.880470;0.880400;0.880470;0
20251111 080500;0.880490;0.880510;0.880470;0.880480;0
20251111 080600;0.880480;0.880500;0.880430;0.880440;0
20251111 080700;0.880490;0.880500;0.880360;0.880370;0
20251111 080800;0.880370;0.880420;0.880370;0.880390;0
20251111 080900;0.880380;0.880380;0.880310;0.880320;0
20251111 081000;0.880320;0.880390;0.880260;0.880380;0
20251111 081100;0.880400;0.880430;0.880330;0.880360;0
20251111 081200;0.880390;0.880420;0.880320;0.880390;0
20251111 081300;0.880410;0.880580;0.880410;0.880500;0
20251111 081400;0.880500;0.880520;0.880370;0.880380;0
20251111 081500;0.880400;0.880450;0.880370;0.880410;0
20251111 081600;0.880400;0.880420;0.880360;0.880410;0
20251111 081700;0.880400;0.880450;0.880400;0.880430;0
20251111 081800;0.880410;0.880440;0.880370;0.880410;0
20251111 081900;0.880410;0.880560;0.880410;0.880430;0
20251111 082000;0.880430;0.880530;0.880370;0.880490;0
20251111 082100;0.880500;0.880710;0.880500;0.880630;0
20251111 082200;0.880620;0.880770;0.880600;0.880690;0
20251111 082300;0.880690;0.880710;0.880530;0.880540;0
20251111 082400;0.880540;0.880560;0.880260;0.880350;0
20251111 082500;0.880350;0.880440;0.880200;0.880360;0
20251111 082600;0.880350;0.880500;0.880320;0.880370;0
20251111 082700;0.880350;0.880430;0.880320;0.880330;0
20251111 082800;0.880340;0.880430;0.880220;0.880320;0
20251111 082900;0.880340;0.880420;0.880310;0.880400;0
20251111 083000;0.880380;0.880510;0.880340;0.880440;0
20251111 083100;0.880450;0.880460;0.880330;0.880350;0
20251111 083200;0.880370;0.880430;0.880280;0.880330;0
20251111 083300;0.880320;0.880400;0.880320;0.880380;0
20251111 083400;0.880390;0.880440;0.880320;0.880410;0
20251111 083500;0.880400;0.880400;0.880320;0.880350;0
20251111 083600;0.880360;0.880380;0.880230;0.880260;0
20251111 083700;0.880280;0.880350;0.880280;0.880300;0
20251111 083800;0.880290;0.880380;0.880270;0.880380;0
20251111 083900;0.880400;0.880400;0.880220;0.880390;0
20251111 084000;0.880410;0.880570;0.880410;0.880550;0
20251111 084100;0.880540;0.880610;0.880370;0.880390;0
20251111 084200;0.880400;0.880500;0.880350;0.880500;0
20251111 084300;0.880490;0.880500;0.880420;0.880490;0
20251111 084400;0.880500;0.880500;0.880390;0.880400;0
20251111 084500;0.880380;0.880380;0.880220;0.880230;0
20251111 084600;0.880240;0.880260;0.880110;0.880140;0
20251111 084700;0.880120;0.880240;0.880120;0.880160;0
20251111 084800;0.880150;0.880200;0.880080;0.880130;0
20251111 084900;0.880140;0.880320;0.880110;0.880290;0
20251111 085000;0.880310;0.880320;0.880250;0.880300;0
20251111 085100;0.880290;0.880450;0.880280;0.880430;0
20251111 085200;0.880450;0.880490;0.880390;0.880410;0
20251111 085300;0.880420;0.880550;0.880400;0.880530;0
20251111 085400;0.880530;0.880600;0.880510;0.880570;0
20251111 085500;0.880570;0.880740;0.880570;0.880680;0
20251111 085600;0.880680;0.880970;0.880680;0.880950;0
20251111 085700;0.880940;0.881000;0.880860;0.880870;0
20251111 085800;0.880880;0.880900;0.880740;0.880780;0
20251111 085900;0.880770;0.880780;0.880690;0.880740;0
20251111 090000;0.880740;0.880770;0.880620;0.880650;0
20251111 090100;0.880650;0.880670;0.880580;0.880620;0
20251111 090200;0.880610;0.880650;0.880600;0.880650;0
20251111 090300;0.880650;0.880680;0.880610;0.880660;0
20251111 090400;0.880670;0.880700;0.880650;0.880680;0
20251111 090500;0.880670;0.880700;0.880620;0.880620;0
20251111 090600;0.880620;0.880760;0.880600;0.880740;0
20251111 090700;0.880750;0.880750;0.880560;0.880560;0
20251111 090800;0.880580;0.880620;0.880520;0.880620;0
20251111 090900;0.880630;0.880770;0.880610;0.880740;0
20251111 091000;0.880750;0.880770;0.880600;0.880600;0
20251111 091100;0.880600;0.880660;0.880550;0.880660;0
20251111 091200;0.880660;0.880700;0.880660;0.880700;0
20251111 091300;0.880710;0.880740;0.880670;0.880710;0
20251111 091400;0.880720;0.880750;0.880670;0.880730;0
20251111 091500;0.880730;0.880820;0.880690;0.880760;0
20251111 091600;0.880770;0.880830;0.880680;0.880710;0
20251111 091700;0.880730;0.880800;0.880710;0.880800;0
20251111 091800;0.880790;0.880870;0.880790;0.880810;0
20251111 091900;0.880820;0.880920;0.880810;0.880890;0
20251111 092000;0.880880;0.880900;0.880810;0.880820;0
20251111 092100;0.880800;0.880870;0.880780;0.880860;0
20251111 092200;0.880870;0.880910;0.880810;0.880830;0
20251111 092300;0.880810;0.880880;0.880810;0.880820;0
20251111 092400;0.880840;0.880850;0.880750;0.880760;0
20251111 092500;0.880770;0.880880;0.880710;0.880850;0
20251111 092600;0.880850;0.880870;0.880750;0.880750;0
20251111 092700;0.880750;0.880770;0.880610;0.880650;0
20251111 092800;0.880660;0.880690;0.880650;0.880660;0
20251111 092900;0.880660;0.880700;0.880550;0.880590;0
20251111 093000;0.880580;0.880650;0.880530;0.880560;0
20251111 093100;0.880540;0.880600;0.880510;0.880550;0
20251111 093200;0.880560;0.880610;0.880470;0.880590;0
20251111 093300;0.880580;0.880650;0.880520;0.880570;0
20251111 093400;0.880570;0.880630;0.880530;0.880620;0
20251111 093500;0.880580;0.880580;0.880380;0.880380;0
20251111 093600;0.880370;0.880450;0.880330;0.880390;0
20251111 093700;0.880380;0.880400;0.880250;0.880360;0
20251111 093800;0.880370;0.880510;0.880330;0.880420;0
20251111 093900;0.880420;0.880420;0.880330;0.880340;0
20251111 094000;0.880340;0.880380;0.880310;0.880340;0
20251111 094100;0.880320;0.880400;0.880290;0.880400;0
20251111 094200;0.880420;0.880420;0.880330;0.880350;0
20251111 094300;0.880360;0.880360;0.880290;0.880340;0
20251111 094400;0.880330;0.880350;0.880290;0.880300;0
20251111 094500;0.880280;0.880330;0.880140;0.880180;0
20251111 094600;0.880190;0.880290;0.880190;0.880200;0
20251111 094700;0.880200;0.880260;0.880190;0.880190;0
20251111 094800;0.880190;0.880250;0.880160;0.880160;0
20251111 094900;0.880180;0.880270;0.880120;0.880210;0
20251111 095000;0.880220;0.880300;0.880150;0.880160;0
20251111 095100;0.880170;0.880220;0.880150;0.880170;0
20251111 095200;0.880180;0.880250;0.880160;0.880240;0
20251111 095300;0.880240;0.880280;0.880220;0.880250;0
20251111 095400;0.880240;0.880290;0.880240;0.880280;0
20251111 095500;0.880280;0.880300;0.880170;0.880190;0
20251111 095600;0.880180;0.880190;0.880030;0.880070;0
20251111 095700;0.880090;0.880150;0.880030;0.880140;0
20251111 095800;0.880130;0.880160;0.880100;0.880100;0
20251111 095900;0.880100;0.880110;0.879990;0.880080;0
20251111 100000;0.880090;0.880200;0.880040;0.880200;0
20251111 100100;0.880210;0.880310;0.880180;0.880250;0
20251111 100200;0.880260;0.880360;0.880200;0.880210;0
20251111 100300;0.880210;0.880310;0.880190;0.880310;0
20251111 100400;0.880310;0.880420;0.880280;0.880420;0
20251111 100500;0.880420;0.880500;0.880380;0.880500;0
20251111 100600;0.880510;0.880620;0.880430;0.880570;0
20251111 100700;0.880590;0.880810;0.880550;0.880760;0
20251111 100800;0.880770;0.880900;0.880770;0.880830;0
20251111 100900;0.880840;0.880870;0.880710;0.880710;0
20251111 101000;0.880720;0.880820;0.880720;0.880820;0
20251111 101100;0.880830;0.880930;0.880820;0.880880;0
20251111 101200;0.880890;0.880970;0.880870;0.880940;0
20251111 101300;0.880960;0.880970;0.880910;0.880970;0
20251111 101400;0.880970;0.881050;0.880950;0.880990;0
20251111 101500;0.880990;0.880990;0.880860;0.880870;0
20251111 101600;0.880880;0.880920;0.880850;0.880910;0
20251111 101700;0.880900;0.880960;0.880850;0.880890;0
20251111 101800;0.880880;0.880900;0.880770;0.880840;0
20251111 101900;0.880830;0.880860;0.880770;0.880790;0
20251111 102000;0.880820;0.880970;0.880810;0.880940;0
20251111 102100;0.880950;0.881010;0.880920;0.880920;0
20251111 102200;0.880910;0.880980;0.880870;0.880950;0
20251111 102300;0.880960;0.881050;0.880940;0.881010;0
20251111 102400;0.881000;0.881050;0.880940;0.881020;0
20251111 102500;0.881030;0.881100;0.881000;0.881090;0
20251111 102600;0.881100;0.881120;0.881080;0.881090;0
20251111 102700;0.881100;0.881190;0.881100;0.881130;0
20251111 102800;0.881120;0.881200;0.881120;0.881160;0
20251111 102900;0.881190;0.881260;0.881190;0.881210;0
20251111 103000;0.881210;0.881260;0.881180;0.881240;0
20251111 103100;0.881240;0.881240;0.881000;0.881000;0
20251111 103200;0.881020;0.881120;0.880990;0.881070;0
20251111 103300;0.881050;0.881070;0.880980;0.880990;0
20251111 103400;0.881010;0.881020;0.880970;0.880980;0
20251111 103500;0.881000;0.881000;0.880930;0.880950;0
20251111 103600;0.880960;0.881020;0.880950;0.880990;0
20251111 103700;0.881000;0.881050;0.880880;0.880940;0
20251111 103800;0.880920;0.880920;0.880820;0.880820;0
20251111 103900;0.880830;0.880900;0.880820;0.880900;0
20251111 104000;0.880870;0.880890;0.880830;0.880850;0
20251111 104100;0.880850;0.880890;0.880800;0.880830;0
20251111 104200;0.880810;0.880810;0.880690;0.880700;0
20251111 104300;0.880710;0.880800;0.880700;0.880800;0
20251111 104400;0.880780;0.880840;0.880760;0.880800;0
20251111 104500;0.880780;0.880790;0.880570;0.880610;0
20251111 104600;0.880600;0.880640;0.880540;0.880550;0
20251111 104700;0.880550;0.880590;0.880490;0.880530;0
20251111 104800;0.880540;0.880600;0.880500;0.880560;0
20251111 104900;0.880550;0.880630;0.880520;0.880630;0
20251111 105000;0.880610;0.880610;0.880320;0.880320;0
20251111 105100;0.880360;0.880370;0.880200;0.880240;0
20251111 105200;0.880230;0.880270;0.880120;0.880140;0
20251111 105300;0.880130;0.880130;0.880020;0.880060;0
20251111 105400;0.880070;0.880190;0.880060;0.880120;0
20251111 105500;0.880100;0.880160;0.880080;0.880100;0
20251111 105600;0.880110;0.880250;0.880100;0.880230;0
20251111 105700;0.880230;0.880300;0.879900;0.879900;0
20251111 105800;0.879890;0.880010;0.879880;0.879960;0
20251111 105900;0.879940;0.880180;0.879940;0.880150;0
20251111 110000;0.880160;0.880180;0.880040;0.880070;0
20251111 110100;0.880050;0.880120;0.880040;0.880060;0
20251111 110200;0.880050;0.880120;0.880010;0.880010;0
20251111 110300;0.879990;0.880070;0.879960;0.880040;0
20251111 110400;0.880040;0.880060;0.880000;0.880020;0
20251111 110500;0.880030;0.880110;0.879930;0.880110;0
20251111 110600;0.880100;0.880150;0.880030;0.880050;0
20251111 110700;0.880060;0.880170;0.880060;0.880060;0
20251111 110800;0.880070;0.880140;0.880030;0.880130;0
20251111 110900;0.880120;0.880200;0.880120;0.880170;0
20251111 111000;0.880170;0.880180;0.880100;0.880130;0
20251111 111100;0.880150;0.880150;0.880080;0.880100;0
20251111 111200;0.880090;0.880130;0.880070;0.880130;0
20251111 111300;0.880100;0.880120;0.880080;0.880110;0
20251111 111400;0.880090;0.880190;0.880070;0.880130;0
20251111 111500;0.880130;0.880180;0.880120;0.880120;0
20251111 111600;0.880120;0.880160;0.880070;0.880090;0
20251111 111700;0.880090;0.880110;0.880060;0.880080;0
20251111 111800;0.880080;0.880110;0.880050;0.880080;0
20251111 111900;0.880090;0.880110;0.880070;0.880100;0
20251111 112000;0.880140;0.880170;0.880080;0.880140;0
20251111 112100;0.880140;0.880240;0.880130;0.880230;0
20251111 112200;0.880240;0.880300;0.880200;0.880230;0
20251111 112300;0.880240;0.880240;0.880160;0.880160;0
20251111 112400;0.880150;0.880180;0.880090;0.880090;0
20251111 112500;0.880130;0.880150;0.880010;0.880130;0
20251111 112600;0.880120;0.880130;0.880030;0.880080;0
20251111 112700;0.880090;0.880240;0.880070;0.880220;0
20251111 112800;0.880230;0.880310;0.880220;0.880250;0
20251111 112900;0.880230;0.880290;0.880230;0.880270;0
20251111 113000;0.880260;0.880360;0.880240;0.880290;0
20251111 113100;0.880310;0.880370;0.880280;0.880320;0
20251111 113200;0.880340;0.880380;0.880270;0.880340;0
20251111 113300;0.880340;0.880350;0.880250;0.880290;0
20251111 113400;0.880290;0.880330;0.880270;0.880310;0
20251111 113500;0.880310;0.880320;0.880270;0.880270;0
20251111 113600;0.880280;0.880300;0.880230;0.880280;0
20251111 113700;0.880280;0.880280;0.880150;0.880200;0
20251111 113800;0.880180;0.880200;0.880160;0.880180;0
20251111 113900;0.880180;0.880200;0.880040;0.880070;0
20251111 114000;0.880030;0.880180;0.880020;0.880180;0
20251111 114100;0.880160;0.880180;0.880120;0.880160;0
20251111 114200;0.880090;0.880130;0.880060;0.880090;0
20251111 114300;0.880090;0.880160;0.880080;0.880110;0
20251111 114400;0.880100;0.880140;0.880070;0.880130;0
20251111 114500;0.880120;0.880150;0.880120;0.880140;0
20251111 114600;0.880140;0.880170;0.880130;0.880160;0
20251111 114700;0.880150;0.880200;0.880140;0.880190;0
20251111 114800;0.880190;0.880250;0.880180;0.880180;0
20251111 114900;0.880150;0.880160;0.880120;0.880140;0
20251111 115000;0.880150;0.880190;0.880130;0.880190;0
20251111 115100;0.880200;0.880260;0.880150;0.880260;0
20251111 115200;0.880280;0.880310;0.880260;0.880290;0
20251111 115300;0.880300;0.880320;0.880240;0.880260;0
20251111 115400;0.880290;0.880290;0.880240;0.880240;0
20251111 115500;0.880260;0.880270;0.880220;0.880250;0
20251111 115600;0.880240;0.880260;0.880210;0.880250;0
20251111 115700;0.880260;0.880260;0.880200;0.880210;0
20251111 115800;0.880220;0.880250;0.880180;0.880180;0
20251111 115900;0.880170;0.880170;0.880080;0.880090;0
20251111 120000;0.880080;0.880110;0.880030;0.880070;0
20251111 120100;0.880090;0.880160;0.880080;0.880110;0
20251111 120200;0.880110;0.880170;0.880070;0.880160;0
20251111 120300;0.880160;0.880160;0.880130;0.880130;0
20251111 120400;0.880150;0.880160;0.880090;0.880150;0
20251111 120500;0.880180;0.880220;0.880180;0.880190;0
20251111 120600;0.880180;0.880200;0.880150;0.880190;0
20251111 120700;0.880200;0.880230;0.880180;0.880210;0
20251111 120800;0.880200;0.880210;0.880170;0.880170;0
20251111 120900;0.880150;0.880160;0.880110;0.880150;0
20251111 121000;0.880150;0.880180;0.880140;0.880150;0
20251111 121100;0.880170;0.880220;0.880130;0.880210;0
20251111 121200;0.880200;0.880200;0.880150;0.880150;0
20251111 121300;0.880140;0.880140;0.880090;0.880100;0
20251111 121400;0.880110;0.880170;0.880100;0.880160;0
20251111 121500;0.880160;0.880220;0.880160;0.880200;0
20251111 121600;0.880210;0.880260;0.880200;0.880240;0
20251111 121700;0.880260;0.880280;0.880210;0.880240;0
20251111 121800;0.880250;0.880280;0.880240;0.880250;0
20251111 121900;0.880250;0.880270;0.880140;0.880150;0
20251111 122000;0.880160;0.880180;0.880100;0.880100;0
20251111 122100;0.880120;0.880150;0.880100;0.880130;0
20251111 122200;0.880130;0.880150;0.880070;0.880070;0
20251111 122300;0.880100;0.880100;0.880040;0.880060;0
20251111 122400;0.880060;0.880080;0.880050;0.880050;0
20251111 122500;0.880060;0.880130;0.880050;0.880110;0
20251111 122600;0.880100;0.880340;0.880100;0.880320;0
20251111 122700;0.880320;0.880390;0.880310;0.880390;0
20251111 122800;0.880370;0.880380;0.880330;0.880330;0
20251111 122900;0.880350;0.880360;0.880330;0.880350;0
20251111 123000;0.880360;0.880360;0.880300;0.880310;0
20251111 123100;0.880300;0.880350;0.880290;0.880350;0
20251111 123200;0.880350;0.880390;0.880330;0.880380;0
20251111 123300;0.880390;0.880420;0.880380;0.880380;0
20251111 123400;0.880380;0.880390;0.880340;0.880340;0
20251111 123500;0.880340;0.880430;0.880340;0.880420;0
20251111 123600;0.880410;0.880440;0.880400;0.880400;0
20251111 123700;0.880420;0.880480;0.880420;0.880460;0
20251111 123800;0.880450;0.880480;0.880420;0.880420;0
20251111 123900;0.880430;0.880440;0.880410;0.880410;0
20251111 124000;0.880410;0.880410;0.880410;0.880410;0
20251111 124100;0.880390;0.880410;0.880390;0.880410;0
20251111 124200;0.880400;0.880420;0.880350;0.880370;0
20251111 124300;0.880360;0.880370;0.880360;0.880370;0
20251111 124400;0.880380;0.880380;0.880320;0.880320;0
20251111 124500;0.880320;0.880330;0.880290;0.880320;0
20251111 124600;0.880360;0.880360;0.880240;0.880270;0
20251111 124700;0.880280;0.880280;0.880230;0.880250;0
20251111 124800;0.880220;0.880240;0.880200;0.880210;0
20251111 124900;0.880190;0.880200;0.880170;0.880190;0
20251111 125000;0.880200;0.880200;0.880150;0.880150;0
20251111 125100;0.880150;0.880150;0.880110;0.880110;0
20251111 125200;0.880110;0.880140;0.880100;0.880110;0
20251111 125300;0.880110;0.880110;0.880050;0.880080;0
20251111 125400;0.880100;0.880140;0.880080;0.880120;0
20251111 125500;0.880150;0.880150;0.880040;0.880050;0
20251111 125600;0.880030;0.880050;0.880020;0.880030;0
20251111 125700;0.880040;0.880100;0.880000;0.880080;0
20251111 125800;0.880090;0.880100;0.880020;0.880020;0
20251111 125900;0.880030;0.880120;0.880010;0.880110;0
20251111 130000;0.880100;0.880150;0.880080;0.880100;0
20251111 130100;0.880110;0.880130;0.880040;0.880130;0
20251111 130200;0.880120;0.880140;0.880050;0.880140;0
20251111 130300;0.880130;0.880150;0.880070;0.880070;0
20251111 130400;0.880070;0.880080;0.880050;0.880050;0
20251111 130500;0.880060;0.880060;0.879980;0.880000;0
20251111 130600;0.880020;0.880040;0.879920;0.879930;0
20251111 130700;0.879940;0.879940;0.879850;0.879850;0
20251111 130800;0.879850;0.879850;0.879810;0.879850;0
20251111 130900;0.879860;0.879870;0.879840;0.879860;0
20251111 131000;0.879870;0.879870;0.879810;0.879840;0
20251111 131100;0.879830;0.879870;0.879800;0.879830;0
20251111 131200;0.879850;0.879850;0.879820;0.879830;0
20251111 131300;0.879840;0.879860;0.879840;0.879840;0
20251111 131400;0.879830;0.879850;0.879830;0.879830;0
20251111 131500;0.879840;0.879850;0.879840;0.879840;0
20251111 131600;0.879850;0.879940;0.879850;0.879930;0
20251111 131700;0.879920;0.879930;0.879920;0.879920;0
20251111 131800;0.879930;0.879930;0.879910;0.879930;0
20251111 131900;0.879910;0.879930;0.879890;0.879930;0
20251111 132000;0.879920;0.879920;0.879860;0.879860;0
20251111 132100;0.879870;0.879910;0.879860;0.879900;0
20251111 132200;0.879890;0.879890;0.879860;0.879870;0
20251111 132300;0.879850;0.879870;0.879850;0.879860;0
20251111 132400;0.879860;0.879870;0.879840;0.879850;0
